id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
1432158,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1433/1432158/review.shtml
1708047,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1709/1708047/review.shtml
1707175,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1708/1707175/review.shtml
1706958,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1707/1706958/review.shtml
1654418,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1655/1654418/review.shtml
1653969,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1654/1653969/review.shtml
1707174,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1708/1707174/review.shtml
1655371,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1656/1655371/review.shtml
1655164,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1656/1655164/review.shtml
1655164,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1656/1655164/review.shtml
1654959,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1655/1654959/review.shtml
1654958,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1655/1654958/review.shtml
157483,None,None,None,None,None,None,None,None,None,8.0,屏幕尺寸小,http://detail.zol.com.cn/158/157483/review.shtml
232818,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/233/232818/review.shtml
60705,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/61/60705/review.shtml
187896,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/188/187896/review.shtml
187902,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/188/187902/review.shtml
187903,1.9,1.9,3.5,5.9,1.9,None,None,None,None,3.7,外观漂亮、价格高、机身不够轻薄、功能一般、性能差,http://detail.zol.com.cn/188/187903/review.shtml
187930,4.4,7.6,8.4,8.4,6.8,None,None,None,None,8.9,外观漂亮、手感舒适、性能好、续航出色、价格高,http://detail.zol.com.cn/188/187930/review.shtml
187937,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/188/187937/review.shtml
187939,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/188/187939/review.shtml
