id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
1319160,8.2,8.2,9.4,9.5,8.2,None,None,None,None,6.8,性价比高、价格实惠、屏幕大、游戏运行流畅、处理器性能一般,http://detail.zol.com.cn/1320/1319160/review.shtml
1417936,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1418/1417936/review.shtml
1466796,7.6,8,8,5.2,7.2,None,None,None,None,9.0,续航出色、屏幕效果好、游戏运行流畅、摄像效果一般、手感一般、信号差,http://detail.zol.com.cn/1467/1466796/review.shtml
1438706,8,8,8,8,8,None,None,None,None,9.9,None,http://detail.zol.com.cn/1439/1438706/review.shtml
1466797,7.6,8,8,5.2,7.2,None,None,None,None,9.0,屏幕效果好、游戏运行流畅、续航出色、摄像效果一般、手感一般、信号差,http://detail.zol.com.cn/1467/1466797/review.shtml
1369605,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1370/1369605/review.shtml
1419423,9.1,9.1,7.5,5.9,7.5,None,None,None,None,9.8,None,http://detail.zol.com.cn/1420/1419423/review.shtml
1544439,7.6,8.4,7.6,7.6,7.6,None,None,None,None,9.8,手感舒适、性价比高、价格便宜、运行流畅、机身内存大、电池容量小,http://detail.zol.com.cn/1545/1544439/review.shtml
1830800,None,None,None,None,None,None,None,None,None,8.7,续航一般,http://detail.zol.com.cn/1831/1830800/review.shtml
1616182,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1617/1616182/review.shtml
1438708,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1439/1438708/review.shtml
1399234,8.4,6.8,7.3,6.3,7.3,None,None,None,None,9.2,性价比高、手感舒适、外观漂亮、续航出色、系统流畅,http://detail.zol.com.cn/1400/1399234/review.shtml
1438123,7.6,8.4,7.6,7.6,7.6,None,None,None,None,9.8,价格便宜、运行流畅、机身内存大、手感舒适、性价比高、电池容量小,http://detail.zol.com.cn/1439/1438123/review.shtml
1420988,8,7.2,8.8,8.8,7.2,None,None,None,None,9.9,分辨率高、屏幕一般,http://detail.zol.com.cn/1421/1420988/review.shtml
1610682,None,None,None,None,None,None,None,None,None,10.0,电池容量大,http://detail.zol.com.cn/1611/1610682/review.shtml
1438121,7.6,8.4,7.6,7.6,7.6,None,None,None,None,9.8,机身内存大、手感舒适、性价比高、价格便宜、运行流畅、电池容量小,http://detail.zol.com.cn/1439/1438121/review.shtml
1830801,None,None,None,None,None,None,None,None,None,8.7,续航一般,http://detail.zol.com.cn/1831/1830801/review.shtml
1420989,8,7.2,8.8,8.8,7.2,None,None,None,None,9.9,分辨率高、屏幕一般,http://detail.zol.com.cn/1421/1420989/review.shtml
1399231,8.4,6.8,7.3,6.3,7.3,None,None,None,None,9.2,性价比高、手感舒适、外观漂亮、续航出色、系统流畅,http://detail.zol.com.cn/1400/1399231/review.shtml
1421032,8,7.2,8.8,8.8,7.2,None,None,None,None,9.9,分辨率高、屏幕一般,http://detail.zol.com.cn/1422/1421032/review.shtml
1420990,8,7.2,8.8,8.8,7.2,None,None,None,None,9.9,分辨率高、屏幕一般,http://detail.zol.com.cn/1421/1420990/review.shtml
