id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
1341139,8.4,8.8,9.1,8.2,8.6,None,None,None,None,8.9,None,http://detail.zol.com.cn/1342/1341139/review.shtml
1906597,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1907/1906597/review.shtml
1425372,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1426/1425372/review.shtml
1398124,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1399/1398124/review.shtml
1960078,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1961/1960078/review.shtml
1361035,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1362/1361035/review.shtml
1356342,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1357/1356342/review.shtml
1338645,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1339/1338645/review.shtml
1382506,7.2,8.3,7.8,7.8,7.8,None,None,None,None,8.6,外观漂亮、电池表现差,http://detail.zol.com.cn/1383/1382506/review.shtml
1363363,8.3,7.5,8.6,9.1,8.4,None,None,None,None,8.6,屏幕显示出色、手感舒适、价格高、性能差,http://detail.zol.com.cn/1364/1363363/review.shtml
1310747,9.4,9.8,9.9,9.7,5.8,None,None,None,None,8.4,None,http://detail.zol.com.cn/1311/1310747/review.shtml
1401746,7.2,7.2,7.2,7.2,7.2,None,None,None,None,9.1,None,http://detail.zol.com.cn/1402/1401746/review.shtml
1354693,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1355/1354693/review.shtml
1349751,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1350/1349751/review.shtml
1356165,8.6,9.1,8.8,8.7,8.7,None,None,None,None,7.7,None,http://detail.zol.com.cn/1357/1356165/review.shtml
1396606,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1397/1396606/review.shtml
1323642,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1324/1323642/review.shtml
1906572,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1907/1906572/review.shtml
1338122,8.4,9.7,8.3,8.5,9.4,None,None,None,None,8.3,None,http://detail.zol.com.cn/1339/1338122/review.shtml
1385908,8.0,9.3,7.5,9.7,9.0,None,None,None,None,8.5,None,http://detail.zol.com.cn/1386/1385908/review.shtml
1338423,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1339/1338423/review.shtml
1434159,7.6,9.2,5.2,10,7.6,None,None,None,None,9.9,性能不错、外观漂亮、续航一般,http://detail.zol.com.cn/1435/1434159/review.shtml
1361190,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1362/1361190/review.shtml
1772412,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1773/1772412/review.shtml
1396477,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1397/1396477/review.shtml
1341140,8.4,8.8,9.1,8.2,8.6,None,None,None,None,8.9,None,http://detail.zol.com.cn/1342/1341140/review.shtml
1357971,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1358/1357971/review.shtml
1349753,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1350/1349753/review.shtml
1794383,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1795/1794383/review.shtml
1374623,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1375/1374623/review.shtml
1269577,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1270/1269577/review.shtml
1327099,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1328/1327099/review.shtml
1145244,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1146/1145244/review.shtml
1203179,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1204/1203179/review.shtml
1266539,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1267/1266539/review.shtml
1266547,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1267/1266547/review.shtml
1266555,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1267/1266555/review.shtml
1323051,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1324/1323051/review.shtml
1235036,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1236/1235036/review.shtml
1262935,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262935/review.shtml
1262939,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262939/review.shtml
1262986,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262986/review.shtml
1290282,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1291/1290282/review.shtml
1395297,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1396/1395297/review.shtml
1243273,6.6,7.4,6.6,6.6,6.6,None,None,None,None,7.7,None,http://detail.zol.com.cn/1244/1243273/review.shtml
1305441,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1306/1305441/review.shtml
1278398,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1279/1278398/review.shtml
1249462,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1250/1249462/review.shtml
1278833,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1279/1278833/review.shtml
1186613,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1187/1186613/review.shtml
1312939,3.2,8,1.6,8,8,None,None,None,None,7.8,None,http://detail.zol.com.cn/1313/1312939/review.shtml
1359443,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1360/1359443/review.shtml
1359061,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1360/1359061/review.shtml
1359717,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1360/1359717/review.shtml
1338632,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1339/1338632/review.shtml
1346311,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1347/1346311/review.shtml
1377815,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1378/1377815/review.shtml
1348741,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1349/1348741/review.shtml
1347850,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1348/1347850/review.shtml
1340797,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1341/1340797/review.shtml
1511464,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1512/1511464/review.shtml
1365857,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1366/1365857/review.shtml
1364652,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1365/1364652/review.shtml
1233319,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1234/1233319/review.shtml
1233458,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1234/1233458/review.shtml
1358498,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1359/1358498/review.shtml
1174307,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1175/1174307/review.shtml
1174408,8.0,4.3,8.0,8.0,8.0,None,None,None,None,8.1,摄像效果一般,http://detail.zol.com.cn/1175/1174408/review.shtml
