id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
1338653,联发科HelioP22,None,6.6英寸需双手打字,1600x720px720P普清,4800万像素高清级像素,1300万像素高清级像素,4000mAh大电池,None,None,4GB游戏运行良好,http://detail.zol.com.cn/1339/1338653/param.shtml,https://2f.zol-img.com.cn/product/225_320x240/643/ce4jHU66yCC2.png
1319775,高通骁龙765G,None,6.8英寸需双手打字,2340x1080像素1080P高清,4800万像素高清级像素,1600万像素高清级像素,4300mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1320/1319775/param.shtml,https://2d.zol-img.com.cn/product/205_320x240/215/ced8TZfUiAWhE.jpg
1281672,联发科HelioP22,None,6.26英寸需双手打字,1520x720像素720P普清,1200万像素高清级像素,1600万像素高清级像素,4000mAh大电池,None,None,3GB游戏运行良好,http://detail.zol.com.cn/1282/1281672/param.shtml,https://2d.zol-img.com.cn/product/199_320x240/69/ceXRIGkIjyI.jpg
1331418,联发科HelioP22,None,5.7英寸可单手打字,1520x720px720P普清,1300万像素高清级像素,500万像素普通级像素,3000mAh小电池,None,None,2GB游戏运行良好,http://detail.zol.com.cn/1332/1331418/param.shtml,https://2b.zol-img.com.cn/product/222_320x240/431/ceughqHeuOFag.jpg
1280708,联发科HelioP22,None,6.19英寸需双手打字,1512x720像素720P普清,1300万像素高清级像素,800万像素普通级像素,4000mAh大电池,None,None,3GB游戏运行良好,http://detail.zol.com.cn/1281/1280708/param.shtml,https://2f.zol-img.com.cn/product/199_320x240/965/ceGPmBR3E5URY.jpg
1357333,联发科HelioP22（MT6762）,None,6.1英寸需双手打字,1600x720像素720P普清,1300万像素高清级像素,800万像素普通级像素,4000mAh大电池,None,None,3GB游戏运行良好,http://detail.zol.com.cn/1358/1357333/param.shtml,https://2b.zol-img.com.cn/product/210_320x240/283/ce4xrDqDOP4k.jpg
1356001,None,None,6.8英寸需双手打字,None,None,None,None,None,None,None,http://detail.zol.com.cn/1357/1356001/param.shtml,https://2e.zol-img.com.cn/product/210_320x240/424/ce716rlDMUyjE.jpg
1359549,联发科HelioP22（MT6762）,None,6.1英寸需双手打字,1600x720像素720P普清,4800万像素高清级像素,800万像素普通级像素,4000mAh大电池,None,None,3GB游戏运行良好,http://detail.zol.com.cn/1360/1359549/param.shtml,https://2f.zol-img.com.cn/product/211_320x240/463/ceta2qQMEjlU.jpg
1311961,None,None,6.5英寸需双手打字,None,4800万像素高清级像素,1600万像素高清级像素,4000mAh大电池,None,None,4GB游戏运行良好,http://detail.zol.com.cn/1312/1311961/param.shtml,https://2b.zol-img.com.cn/product/204_320x240/999/ceOikfS9rOBH2.jpg
1209606,高通 骁龙425（MSM8917）,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1210/1209606/param.shtml,https://2e.zol-img.com.cn/product/189_320x240/260/cebFU8MT8eXPo.jpg
1281674,高通骁龙632,None,6.22英寸需双手打字,1520x720像素720P普清,1300万像素高清级像素,1600万像素高清级像素,4000mAh大电池,None,None,4GB游戏运行良好,http://detail.zol.com.cn/1282/1281674/param.shtml,https://2b.zol-img.com.cn/product/199_320x240/85/ceDIbYbnzYxCM.jpg
1158330,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1159/1158330/param.shtml,https://2f.zol-img.com.cn/product/177_320x240/223/ce5Ge2fcnoc6.jpg
1281001,高通骁龙865,None,6.8英寸需双手打字,1920x1080像素1080P高清,6400万像素高清级像素,1000万像素普通级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1282/1281001/param.shtml,https://2c.zol-img.com.cn/product/217_320x240/942/cerUlEMAzbS9k.jpg
1329917,None,None,6.1英寸需双手打字,1560x720像素720P普清,1300万像素高清级像素,800万像素普通级像素,3500mAh大电池,None,None,3GB游戏运行良好,http://detail.zol.com.cn/1330/1329917/param.shtml,https://2f.zol-img.com.cn/product/206_320x240/271/ceZ1yNyILn1YM.jpg
1145250,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1146/1145250/param.shtml,https://2e.zol-img.com.cn/product/174_320x240/332/cewiKxMin7osw.jpg
1110251,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1111/1110251/param.shtml,https://2b.zol-img.com.cn/product/169_320x240/31/cehs1P3VDzXFc.jpg
1279168,联发科HelioP22,None,None,None,1600万像素高清级像素,None,3000mAh小电池,None,None,2GB游戏运行良好,http://detail.zol.com.cn/1280/1279168/param.shtml,https://2a.zol-img.com.cn/product/199_320x240/152/ceDwSxDtGtR6w.jpg
1255432,高通骁龙855,None,6.1英寸需双手打字,3120x1440像素2K超清,2400万像素高清级像素,1600万像素高清级像素,3500mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1256/1255432/param.shtml,https://2f.zol-img.com.cn/product/195_320x240/675/ce7dbgzUmm3PE.jpg
1258079,None,None,6.26英寸需双手打字,1520x720像素720P普清,1600万像素高清级像素,1300万像素高清级像素,3500mAh大电池,None,None,3GB游戏运行良好,http://detail.zol.com.cn/1259/1258079/param.shtml,https://2a.zol-img.com.cn/product/196_320x240/584/cenWxaqqdvK8Y.jpg
