id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
1304125,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1305/1304125/param.shtml,https://2a.zol-img.com.cn/product/203_320x240/984/cemVgynz6DGgE.jpg
1304158,None,2019年12月,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1305/1304158/param.shtml,https://2a.zol-img.com.cn/product/203_320x240/984/cemVgynz6DGgE.jpg
1304159,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1305/1304159/param.shtml,https://2c.zol-img.com.cn/product/203_320x240/76/ceqZYR8T8kkro.jpg
1304161,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1305/1304161/param.shtml,https://2c.zol-img.com.cn/product/203_320x240/76/ceqZYR8T8kkro.jpg
1270311,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1271/1270311/param.shtml,https://2c.zol-img.com.cn/product/197_320x240/676/ce8L9uqmQZZa2.jpg
1270324,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1271/1270324/param.shtml,https://2c.zol-img.com.cn/product/197_320x240/406/ceEAb3xhbXQlk.jpg
1329729,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1330/1329729/param.shtml,https://2a.zol-img.com.cn/product/206_320x240/4/ceUWoPpvsBJ8U.jpg
1329732,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1330/1329732/param.shtml,https://2a.zol-img.com.cn/product/206_320x240/4/ceUWoPpvsBJ8U.jpg
1275176,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1276/1275176/param.shtml,https://2c.zol-img.com.cn/product/198_320x240/182/ceS8LaMVHI3E2.jpg
1262613,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262613/param.shtml,https://2e.zol-img.com.cn/product/196_320x240/730/ce44RvQBGIsBQ.jpg
1262615,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262615/param.shtml,https://2e.zol-img.com.cn/product/196_320x240/730/ce44RvQBGIsBQ.jpg
1293852,None,2019年09月19日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1294/1293852/param.shtml,https://2b.zol-img.com.cn/product/201_320x240/985/ceTjDeo95X036.jpg
1293853,None,2019年09月19日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1294/1293853/param.shtml,https://2b.zol-img.com.cn/product/201_320x240/931/ceZIXe1DOR2U.jpg
1290606,None,2019年09月03日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1291/1290606/param.shtml,https://2b.zol-img.com.cn/product/200_320x240/389/ce25woT8tzqtg.jpg
1290607,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1291/1290607/param.shtml,https://2b.zol-img.com.cn/product/200_320x240/527/cev1UL2kwlk2w.jpg
