id,type,reference_price,descript,url,company,review_url,review_count
1427336,HUAWEI Mate 60（12GB/256GB） ,5499,双向北斗卫星消息，超可靠玄武架构，全焦段超清影像,http://detail.zol.com.cn/cell_phone/index1427336.shtml,华为,http://detail.zol.com.cn/1428/1427336/review.shtml,319
1427338,HUAWEI Mate 60 Pro（12GB/256GB） ,6499,卫星通话，超可靠玄武架构，全焦段超清影像,http://detail.zol.com.cn/cell_phone/index1427338.shtml,华为,http://detail.zol.com.cn/1428/1427338/review.shtml,208
1355562,HUAWEI P60（8GB+256GB） ,4988,超聚光XMAGE影像，双向北斗卫星消息，鸿蒙系统3.1,http://detail.zol.com.cn/cell_phone/index1355562.shtml,华为,http://detail.zol.com.cn/1356/1355562/review.shtml,62
1955909,华为nova 12 256GB ,2999,鸿蒙智慧通信，100W智能快充Turbo，前置6000万,http://detail.zol.com.cn/cell_phone/index1955909.shtml,华为,http://detail.zol.com.cn/1956/1955909/review.shtml,3
1986304,华为Pura 70(12GB/1TB) ,6999,超高速风驰闪拍，超聚光微距长焦，双超级快充,http://detail.zol.com.cn/cell_phone/index1986304.shtml,华为,http://detail.zol.com.cn/1987/1986304/review.shtml,2
1857454,HUAWEI Mate 60 Pro（12GB/512GB） ,6999,卫星通话，超可靠玄武架构，全焦段超清影像,http://detail.zol.com.cn/cell_phone/index1857454.shtml,华为,http://detail.zol.com.cn/1858/1857454/review.shtml,208
1355563,HUAWEI P60 Pro（8GB+256GB） ,6988,超聚光夜视长焦，昆仑玻璃，双向北斗卫星消息 ,http://detail.zol.com.cn/cell_phone/index1355563.shtml,华为,http://detail.zol.com.cn/1356/1355563/review.shtml,40
1972397,华为畅享 70 Pro 256GB ,1649,1亿像素超清影像，40W超级快充，5000mAh大电池,http://detail.zol.com.cn/cell_phone/index1972397.shtml,华为,,0
1969404,华为nova 12 Pro 256GB ,3999,前置6000万人像追焦双摄，鸿蒙智慧通信，HarmonyOS,http://detail.zol.com.cn/cell_phone/index1969404.shtml,华为,http://detail.zol.com.cn/1970/1969404/review.shtml,1
1857626,华为Mate X5 （12GB/256GB） ,13999,CPU型号:高通 骁龙8+ 4G CPU核心数:八核 RAM容量:12GB ROM容量:256GB 电池容量:5060mAh 后置摄像头1 后置摄像头:5000万像素 有线充电:66w,http://detail.zol.com.cn/cell_phone/index1857626.shtml,华为,http://detail.zol.com.cn/1858/1857626/review.shtml,5
